ip,https_token,prefix_suffix,shortening_service,domain_in_brand,suspicious_tld,statistical_report,length_url,length_hostname,nb_dots,nb_hyphens,nb_qm,nb_and,nb_eq,nb_underscore,nb_slash,nb_www,nb_com,ratio_digits_url,ratio_digits_host,nb_subdomains,nb_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,status
0,1,0,0,0,0,0,67,24,2,6,0,0,0,0,5,1,1,0.0,0.0,2,1,10,3,3,3,3,8,6,8,4.6,4.25,4.833333333,0,legitimate
0,1,0,1,1,0,0,31,24,2,0,0,0,0,0,2,0,0,0.032258065,0.041666667,2,1,2,0,8,8,0,11,11,0,9.5,9.5,0.0,0,phishing
0,1,0,0,0,0,0,46,24,2,0,0,0,0,0,4,0,0,0.043478261,0.0,2,0,4,3,2,20,2,20,20,6,8.0,20.0,4.0,1,phishing
0,0,0,0,0,0,0,26,17,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,4,3,3,0,9,9,0,6.0,6.0,0.0,0,legitimate
1,1,1,0,0,0,0,218,13,1,2,1,2,3,2,12,0,0,0.220183486,0.0,1,0,19,10,2,10,2,40,10,40,9.894736842,10.0,9.888888889,3,phishing
0,1,1,0,0,0,0,105,37,3,1,1,0,1,1,7,0,0,0.0,0.0,3,0,12,0,2,10,2,22,22,8,6.916666667,16.0,5.1,3,phishing
0,0,0,1,0,0,0,48,12,2,2,0,0,0,0,8,0,0,0.0,0.0,2,0,5,0,2,5,2,8,5,8,5.0,5.0,5.0,1,phishing
0,0,0,0,0,0,0,51,18,3,0,1,0,1,0,4,1,0,0.039215686,0.111111111,3,0,6,3,3,3,4,10,10,7,5.5,6.5,5.0,0,legitimate
0,1,0,0,0,0,0,22,15,2,0,0,0,0,0,2,0,0,0.0,0.0,2,1,1,0,8,8,0,8,8,0,8.0,8.0,0.0,0,legitimate
0,1,0,0,0,0,0,68,15,3,0,0,0,0,0,5,1,0,0.0,0.0,3,1,6,5,3,3,4,22,7,22,8.666666667,5.0,10.5,0,legitimate
0,1,0,1,0,0,0,32,17,2,0,0,0,0,0,4,0,0,0.0,0.0,2,1,3,0,6,6,6,6,6,6,6.0,6.0,6.0,0,legitimate
1,0,0,0,0,0,0,42,15,2,0,0,0,0,0,5,0,0,0.19047619,0.0,2,0,4,0,3,3,8,8,7,8,6.5,5.0,8.0,0,legitimate
0,0,1,0,0,0,0,26,17,2,1,0,0,0,0,3,1,0,0.0,0.0,2,0,3,3,3,3,0,4,4,0,3.666666667,3.666666667,0.0,0,legitimate
0,0,0,0,1,0,0,58,16,2,0,0,0,0,4,4,0,0,0.017241379,0.0,2,0,8,0,2,2,2,9,9,8,4.875,5.5,4.666666667,0,legitimate
0,1,0,0,0,0,0,50,12,3,0,0,0,0,0,5,1,0,0.0,0.0,3,1,6,3,3,3,3,9,5,9,5.833333333,4.0,6.75,0,phishing
0,1,0,0,0,0,0,59,13,2,3,0,0,0,0,7,1,0,0.186440678,0.230769231,2,2,9,3,2,3,2,8,5,8,4.333333333,4.0,4.428571429,0,legitimate
0,1,0,0,0,0,0,20,13,2,0,0,0,0,0,2,0,0,0.0,0.0,2,2,1,0,6,6,0,6,6,0,6.0,6.0,0.0,0,legitimate
0,1,0,1,0,0,0,34,26,2,0,0,0,0,0,3,1,0,0.0,0.0,2,2,2,3,3,3,0,18,18,0,10.5,10.5,0.0,0,legitimate
0,0,0,0,1,0,0,49,16,2,0,0,0,0,1,4,0,0,0.0,0.0,2,0,5,1,2,2,4,12,9,12,6.6,5.5,7.333333333,0,legitimate
0,0,1,1,0,0,0,127,25,2,3,1,0,1,3,7,0,1,0.007874016,0.0,2,1,15,3,1,2,1,23,10,23,6.6,6.333333333,6.666666667,1,phishing
0,0,0,0,0,0,0,48,19,2,2,0,0,0,0,4,1,0,0.0,0.0,2,2,5,3,2,3,2,11,11,11,6.2,7.0,5.666666667,0,legitimate
0,1,0,0,0,0,0,60,26,2,2,0,0,0,0,5,1,0,0.0,0.0,2,1,6,6,2,3,2,18,18,9,7.166666667,10.5,5.5,0,legitimate
0,1,1,0,0,0,0,116,21,4,2,1,0,1,0,9,1,1,0.0,0.0,3,0,16,5,2,3,2,14,14,13,5.6875,8.5,5.285714286,4,phishing
0,1,0,0,0,0,0,406,26,2,5,1,0,1,1,4,0,0,0.169950739,0.038461538,2,3,12,17,1,3,1,143,18,143,32.0,10.5,36.3,0,phishing
0,1,1,0,0,0,0,64,17,3,1,0,0,0,0,8,1,0,0.0,0.0,3,1,9,3,2,3,2,10,10,8,5.0,6.5,4.571428571,3,phishing
0,1,0,0,0,0,0,23,16,2,0,0,0,0,0,2,1,0,0.0,0.0,2,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,legitimate
1,0,1,0,0,0,0,112,25,2,13,0,0,0,0,5,0,0,0.0625,0.0,2,0,17,3,2,4,2,11,11,8,4.882352941,6.333333333,4.571428571,1,legitimate
0,1,0,0,0,0,0,61,21,4,0,1,0,1,0,4,1,0,0.098360656,0.0,3,1,8,5,1,3,1,13,13,8,5.375,8.0,4.5,0,legitimate
0,1,0,0,0,0,0,25,18,1,0,0,0,0,0,2,0,0,0.0,0.0,1,0,1,0,15,15,0,15,15,0,15.0,15.0,0.0,0,legitimate
1,1,1,0,0,0,0,110,22,2,2,0,0,0,0,9,0,0,0.181818182,0.0,2,2,11,3,2,8,2,32,10,32,8.181818182,9.0,8.0,2,phishing
0,0,0,0,0,0,0,26,14,2,0,0,0,0,0,4,1,0,0.0,0.0,2,1,3,3,2,3,2,7,7,2,4.0,5.0,2.0,0,legitimate
0,1,0,0,0,0,0,23,16,2,0,0,0,0,0,2,0,0,0.0,0.0,2,1,1,0,9,9,0,9,9,0,9.0,9.0,0.0,0,legitimate
0,1,0,0,0,0,0,16,4,1,0,0,0,0,0,3,0,0,0.0,0.0,1,2,2,0,1,1,4,4,1,4,2.5,1.0,4.0,0,phishing
0,1,0,0,0,0,0,62,34,2,0,0,0,0,4,4,0,0,0.161290323,0.235294118,2,0,5,5,2,13,2,16,16,11,8.8,14.5,5.0,0,phishing
0,1,0,0,0,0,0,24,17,1,0,0,0,0,0,2,0,0,0.041666667,0.058823529,1,0,1,0,14,14,0,14,14,0,14.0,14.0,0.0,0,legitimate
0,1,1,0,0,0,0,88,28,3,4,0,0,0,0,7,1,1,0.0,0.0,3,2,11,5,2,3,2,20,20,10,6.0,11.5,4.777777778,0,phishing
0,1,1,0,0,0,0,98,17,2,1,0,0,0,6,5,1,0,0.06122449,0.0,2,1,12,4,2,3,2,12,9,12,6.333333333,6.0,6.4,1,legitimate
0,1,1,1,0,0,0,65,24,2,1,0,0,0,0,5,0,1,0.061538462,0.0,2,0,7,1,2,9,2,11,10,11,6.714285714,9.5,5.6,0,legitimate
0,1,0,0,0,0,0,68,18,1,0,0,0,0,4,7,0,0,0.102941176,0.0,1,0,9,2,1,14,1,14,14,6,5.333333333,14.0,4.25,0,phishing
0,1,1,0,0,0,0,85,20,2,10,0,0,0,0,6,1,0,0.047058824,0.0,2,1,15,3,1,3,1,7,7,7,3.933333333,4.666666667,3.75,0,legitimate
0,1,0,0,0,0,0,66,18,2,3,0,0,0,0,4,1,0,0.0,0.0,2,1,7,3,3,3,5,10,10,10,7.0,6.5,7.2,0,legitimate
0,1,1,0,0,0,0,52,21,2,1,0,0,0,0,6,1,0,0.0,0.0,2,0,6,3,2,3,2,13,13,7,5.833333333,8.0,4.75,2,phishing
0,1,0,0,0,1,0,26,19,3,0,0,0,0,0,2,0,0,0.0,0.0,3,1,1,0,9,9,0,9,9,0,9.0,9.0,0.0,0,legitimate
0,1,0,0,0,0,0,33,25,1,0,0,0,0,0,3,0,0,0.0,0.0,1,0,1,2,21,21,0,21,21,0,21.0,21.0,0.0,0,phishing
0,1,0,0,0,0,0,75,13,2,5,0,0,0,0,5,1,0,0.0,0.0,2,0,9,4,3,3,3,13,5,13,6.111111111,4.0,6.714285714,0,legitimate
0,0,0,0,1,0,0,29,11,1,0,0,0,0,0,3,0,0,0.0,0.0,1,0,2,1,7,7,9,9,7,9,8.0,7.0,9.0,0,legitimate
0,1,0,0,0,0,0,42,35,4,0,0,0,0,0,2,0,0,0.0,0.0,3,1,4,1,6,6,0,8,8,0,7.0,7.0,0.0,0,phishing
0,1,0,0,0,0,0,54,16,2,0,0,0,0,3,4,1,1,0.0,0.0,2,0,7,6,2,3,2,9,8,9,5.285714286,5.5,5.2,0,legitimate
0,1,1,0,0,0,0,86,36,3,1,0,0,0,0,8,0,0,0.023255814,0.055555556,3,1,10,0,3,9,3,11,11,9,6.6,10.0,5.142857143,1,phishing
0,0,0,0,1,0,0,73,28,2,2,0,0,0,0,7,0,0,0.164383562,0.142857143,2,0,8,1,2,9,2,14,14,10,6.625,11.5,5.0,0,legitimate
0,0,0,1,0,0,0,35,26,4,0,0,0,0,0,3,0,0,0.085714286,0.115384615,3,0,4,2,1,1,0,9,9,0,4.75,4.75,0.0,0,phishing
0,0,0,0,0,0,0,25,16,2,0,0,0,0,0,3,1,0,0.12,0.1875,2,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,legitimate
0,1,0,1,1,0,0,60,18,3,3,0,0,0,0,5,0,0,0.1,0.0,3,0,9,1,2,5,2,9,8,9,4.555555556,6.5,4.0,0,phishing
0,1,0,0,0,0,0,49,19,2,2,0,0,0,0,4,1,0,0.0,0.0,2,1,5,6,3,3,3,11,11,9,6.6,7.0,6.333333333,0,legitimate
1,0,0,0,1,0,0,61,21,2,0,1,1,2,0,4,0,0,0.147540984,0.0,2,1,8,2,1,5,1,11,11,7,5.25,8.0,4.333333333,0,legitimate
0,1,0,0,0,0,0,40,32,2,2,0,0,0,0,3,0,0,0.0,0.0,2,0,4,2,6,6,0,7,7,0,6.5,6.5,0.0,0,phishing
0,0,0,0,0,0,0,33,12,1,1,0,0,0,0,3,0,0,0.03030303,0.083333333,1,0,3,0,4,8,4,8,8,7,6.333333333,8.0,5.5,0,legitimate
0,1,1,0,0,0,0,125,17,4,1,1,0,1,0,10,0,0,0.0,0.0,3,0,15,3,2,14,2,21,14,21,6.666666667,14.0,6.142857143,4,phishing
0,1,0,1,0,0,0,35,27,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,19,19,0,11.0,11.0,0.0,0,legitimate
1,0,0,0,0,0,0,124,46,5,0,1,2,3,2,5,1,1,0.129032258,0.0,3,0,13,5,2,3,2,17,13,17,7.461538462,7.6,7.375,0,phishing
1,1,1,0,0,0,0,82,24,3,1,0,0,1,0,4,0,0,0.219512195,0.0,3,0,7,1,1,9,1,24,10,24,9.285714286,9.5,9.2,2,phishing
1,0,0,0,0,0,0,71,17,2,2,0,0,0,0,5,0,0,0.211267606,0.0,2,0,7,1,1,2,1,24,10,24,7.571428571,6.0,8.2,0,legitimate
0,1,0,0,1,0,0,30,23,2,1,0,0,0,0,2,0,0,0.0,0.0,2,1,3,0,4,4,0,7,7,0,5.666666667,5.666666667,0.0,0,legitimate
0,0,0,0,0,0,0,27,18,3,0,0,0,0,0,3,1,0,0.0,0.0,3,0,2,4,3,3,0,8,8,0,5.5,5.5,0.0,0,legitimate
0,1,1,0,0,0,0,49,17,2,1,0,0,0,0,5,1,0,0.0,0.0,2,2,5,3,3,3,6,9,9,8,6.6,6.0,7.0,0,legitimate
0,1,0,0,0,0,0,41,16,3,0,0,0,0,0,5,1,0,0.0,0.0,3,1,5,3,2,3,2,9,8,9,5.0,5.5,4.666666667,0,phishing
0,0,0,1,0,0,0,58,24,5,0,0,0,0,0,3,0,1,0.051724138,0.125,3,0,7,1,1,1,3,17,7,17,5.714285714,4.25,7.666666667,0,phishing
0,1,0,0,0,0,0,34,26,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,19,19,0,11.0,11.0,0.0,0,legitimate
0,1,0,0,0,0,0,48,30,2,0,0,0,0,0,4,1,0,0.0,0.0,2,0,3,3,3,3,9,22,22,9,11.33333333,12.5,9.0,0,phishing
0,0,1,0,0,0,0,34,25,2,1,0,0,0,0,3,0,0,0.0,0.0,2,0,3,0,3,3,0,11,11,0,6.333333333,6.333333333,0.0,0,legitimate
0,0,0,0,0,0,0,25,16,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,4,3,3,0,9,9,0,6.0,6.0,0.0,0,legitimate
1,0,0,0,1,0,0,72,15,3,0,0,0,0,1,7,0,0,0.180555556,0.0,3,0,9,2,3,4,3,14,6,14,5.777777778,5.0,6.0,0,legitimate
0,0,0,0,1,0,0,34,21,2,0,0,0,1,2,3,0,0,0.0,0.0,2,0,3,1,1,6,1,10,10,1,5.666666667,8.0,1.0,0,legitimate
0,0,0,0,0,0,0,24,15,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,legitimate
0,0,0,0,0,0,0,40,27,2,0,0,0,0,0,4,1,0,0.0,0.0,2,0,3,5,3,3,3,19,19,3,8.333333333,11.0,3.0,1,phishing
0,1,0,0,0,0,0,72,12,2,4,0,0,0,0,8,1,0,0.111111111,0.0,2,1,11,5,2,3,2,11,4,11,4.545454545,3.5,4.777777778,0,legitimate
0,1,0,0,0,0,0,27,19,2,0,0,0,0,0,3,0,0,0.0,0.0,2,1,2,0,7,7,0,7,7,0,7.0,7.0,0.0,0,legitimate
0,1,0,0,0,0,0,31,23,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,4,3,3,0,15,15,0,9.0,9.0,0.0,0,legitimate
0,1,1,0,0,0,0,57,22,3,1,0,0,0,0,5,1,0,0.0,0.0,3,0,7,3,2,3,2,14,14,8,5.714285714,8.5,4.6,3,phishing
0,1,0,0,0,0,0,17,10,2,0,0,0,0,0,2,0,0,0.0,0.0,2,0,1,0,3,3,0,3,3,0,3.0,3.0,0.0,0,legitimate
0,0,0,1,0,0,0,30,14,2,0,1,0,0,0,4,1,0,0.0,0.0,2,0,3,3,3,3,5,6,6,5,4.666666667,4.5,5.0,0,legitimate
0,0,0,0,1,0,0,49,16,2,0,0,0,0,2,4,0,0,0.0,0.0,2,0,6,0,2,2,4,9,9,8,5.333333333,5.5,5.25,0,legitimate
0,1,0,0,0,0,0,43,14,3,0,0,0,0,0,5,0,0,0.139534884,0.0,3,2,6,0,2,2,3,8,8,6,4.666666667,5.0,4.5,0,legitimate
0,1,0,0,0,0,0,36,20,3,0,0,0,0,0,3,0,0,0.0,0.0,3,0,4,0,3,4,3,12,12,4,5.75,8.0,3.5,0,phishing
0,0,0,0,0,0,0,25,16,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,legitimate
0,0,0,0,0,0,0,59,20,3,0,1,0,1,0,5,1,0,0.0,0.0,3,0,8,3,3,3,3,12,12,5,5.0,7.5,4.166666667,0,legitimate
1,0,0,0,0,0,0,132,16,3,0,1,0,1,0,4,0,0,0.060606061,0.0,3,0,7,41,2,5,2,80,6,80,16.28571429,5.5,20.6,0,phishing
0,0,1,0,0,0,0,34,25,2,1,0,0,0,0,3,0,0,0.0,0.0,2,0,3,1,3,3,0,11,11,0,6.333333333,6.333333333,0.0,0,phishing
0,1,0,0,0,0,0,71,18,4,0,0,0,0,0,8,1,0,0.154929577,0.0,3,0,10,5,2,2,3,8,7,8,5.1,4.0,5.571428571,0,legitimate
1,0,0,0,0,0,0,39,20,2,0,0,0,0,0,5,0,0,0.179487179,0.35,2,0,4,1,3,5,3,10,10,5,5.75,7.5,4.0,0,phishing
0,0,1,0,0,0,0,59,15,3,3,0,0,0,0,4,1,0,0.033898305,0.0,3,0,8,3,2,3,2,8,7,8,5.0,5.0,5.0,0,legitimate
0,0,1,0,0,0,0,79,23,2,6,0,0,0,0,7,1,0,0.050632911,0.0,2,0,12,6,1,3,1,12,9,12,4.583333333,5.666666667,4.222222222,0,legitimate
0,1,0,0,1,0,0,36,14,4,0,0,0,0,0,5,1,0,0.0,0.0,3,1,6,3,2,3,2,4,4,4,3.0,3.5,2.75,0,legitimate
0,0,1,0,0,0,0,45,24,2,1,0,0,0,0,3,0,0,0.0,0.0,2,0,4,2,3,9,3,10,10,8,7.5,9.5,5.5,0,phishing
0,1,0,0,0,0,0,34,15,1,0,0,0,0,0,4,0,0,0.0,0.0,1,0,2,0,10,11,10,11,11,10,10.5,11.0,10.0,0,legitimate
0,0,0,0,0,0,0,23,14,3,0,0,0,0,0,3,1,0,0.0,0.0,3,0,2,3,3,3,0,3,3,0,3.0,3.0,0.0,0,legitimate
0,0,0,0,0,0,0,27,18,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,legitimate
0,1,0,0,0,0,0,21,13,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,legitimate
0,1,0,0,0,0,0,91,21,1,6,0,0,0,0,4,0,0,0.0,0.0,1,2,8,1,4,17,4,17,17,12,9.0,17.0,7.857142857,0,legitimate
0,0,0,0,0,0,0,57,19,3,3,0,0,0,0,3,1,0,0.0,0.0,3,0,7,3,3,3,3,11,11,8,5.571428571,7.0,5.0,0,legitimate
1,0,0,0,1,0,0,113,15,2,0,1,0,1,2,7,0,0,0.088495575,0.0,2,1,11,2,1,4,1,43,6,43,8.272727273,5.0,9.0,1,phishing
0,1,1,0,0,0,0,71,19,2,1,1,0,1,0,5,0,0,0.0,0.0,2,1,8,0,2,15,2,15,15,11,6.625,15.0,5.428571429,2,phishing
0,1,0,0,0,0,0,52,15,3,2,0,0,0,0,3,1,0,0.019230769,0.066666667,3,2,6,4,4,4,4,8,6,8,6.0,5.0,6.5,0,legitimate
1,1,0,0,0,0,0,87,21,2,0,0,0,0,1,6,0,2,0.264367816,0.0,2,1,6,2,2,15,2,32,15,32,11.5,15.0,10.8,0,phishing
0,0,1,0,0,0,0,39,18,2,2,0,0,0,0,4,1,0,0.0,0.0,2,0,5,3,3,3,4,6,5,6,4.4,4.0,5.0,1,phishing
0,0,0,0,1,0,0,37,14,2,0,0,0,0,0,4,1,0,0.0,0.0,2,2,4,3,3,3,6,7,6,7,5.5,4.5,6.5,0,legitimate
0,0,0,0,0,0,0,25,17,2,1,0,0,0,0,2,0,0,0.0,0.0,2,0,3,0,3,3,0,4,4,0,3.666666667,3.666666667,0.0,0,phishing
0,0,1,1,0,0,0,61,29,5,1,0,0,0,1,4,0,0,0.016393443,0.034482759,3,0,9,1,1,1,2,12,12,7,4.555555556,5.5,3.8,2,phishing
0,0,0,0,1,0,0,68,15,2,0,0,0,0,1,5,0,0,0.088235294,0.0,2,2,6,3,1,4,1,26,6,26,8.5,5.0,10.25,0,phishing
0,0,1,0,0,0,0,31,22,2,1,0,0,0,0,3,1,0,0.0,0.0,2,0,3,4,3,3,0,11,11,0,5.666666667,5.666666667,0.0,0,legitimate
0,0,0,0,0,0,0,23,14,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,legitimate
0,1,0,0,0,0,0,15,4,1,0,0,0,0,0,3,0,0,0.133333333,0.25,1,4,2,0,1,1,3,3,1,3,2.0,1.0,3.0,0,phishing
0,1,0,0,0,0,0,71,14,2,2,0,0,0,1,8,1,0,0.0,0.0,2,2,9,3,3,3,4,11,6,11,5.555555556,4.5,5.857142857,0,legitimate
0,1,0,0,0,0,0,41,18,3,0,0,0,0,0,4,1,0,0.0,0.0,3,0,5,6,3,3,3,10,10,7,5.2,6.5,4.333333333,0,legitimate
0,1,0,0,0,0,0,43,26,2,0,0,0,0,0,4,0,0,0.023255814,0.0,2,1,4,0,2,9,2,10,10,5,6.5,9.5,3.5,0,legitimate
0,1,0,0,0,0,0,34,26,2,0,0,0,0,0,3,0,0,0.088235294,0.115384615,2,1,2,1,3,3,0,18,18,0,10.5,10.5,0.0,0,phishing
0,0,0,0,0,0,0,32,14,2,0,0,0,0,0,4,0,0,0.125,0.0,2,1,4,1,4,4,4,5,5,4,4.25,4.5,4.0,0,legitimate
1,1,1,0,0,0,0,127,50,4,1,1,2,3,2,5,0,1,0.125984252,0.0,3,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,phishing
0,1,0,0,0,0,0,28,20,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,legitimate
0,0,1,0,0,0,0,42,18,2,2,0,0,0,0,3,0,0,0.0,0.0,2,2,5,0,3,3,7,7,5,7,5.2,4.0,7.0,0,legitimate
0,1,0,0,0,0,0,61,21,3,3,0,0,0,0,3,0,0,0.016393443,0.0,3,0,7,0,4,5,4,11,11,8,6.285714286,8.0,5.6,0,legitimate
0,1,0,0,0,0,0,27,19,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,legitimate
0,1,0,0,0,0,0,18,11,1,0,0,0,0,0,2,0,0,0.0,0.0,1,0,1,0,8,8,0,8,8,0,8.0,8.0,0.0,0,legitimate
0,1,0,1,1,0,0,29,22,2,0,0,0,0,0,2,0,0,0.0,0.0,2,0,2,0,8,8,0,9,9,0,8.5,8.5,0.0,0,legitimate
0,1,1,0,0,0,0,110,12,3,1,0,0,0,1,13,1,0,0.045454545,0.0,3,0,15,6,3,6,3,10,6,10,5.533333333,6.0,5.5,2,phishing
0,0,0,1,0,0,0,32,23,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0,legitimate
0,0,0,0,0,0,0,19,10,1,0,0,0,0,0,3,0,0,0.0,0.0,1,0,1,0,7,7,0,7,7,0,7.0,7.0,0.0,0,legitimate
1,0,1,0,0,0,0,128,50,4,1,1,2,3,2,5,0,1,0.125,0.0,3,1,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,phishing
0,0,0,1,0,0,0,68,37,5,3,0,0,0,0,4,0,0,0.088235294,0.162162162,3,0,10,1,1,1,2,7,7,7,4.7,4.666666667,4.75,2,phishing
0,1,0,1,0,0,0,25,17,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,legitimate
0,1,0,0,0,0,0,49,20,3,1,0,0,0,0,4,1,0,0.0,0.0,3,0,6,4,3,3,3,12,12,7,5.5,7.5,4.5,1,legitimate
1,0,0,0,0,0,0,77,27,3,0,0,0,0,0,4,1,0,0.337662338,0.0,3,0,5,6,3,3,3,32,19,32,12.2,11.0,13.0,0,phishing
1,1,1,0,0,0,0,218,12,3,1,1,2,3,1,6,0,0,0.371559633,0.083333333,3,0,14,13,2,5,2,64,5,64,13.64285714,5.0,14.30769231,4,phishing
0,0,1,0,0,0,0,26,17,2,1,0,0,0,0,3,1,0,0.0,0.0,2,0,3,3,3,3,0,5,5,0,4.0,4.0,0.0,0,legitimate
0,1,0,0,0,0,0,40,14,2,2,0,0,0,0,4,1,0,0.025,0.0,2,1,6,3,2,3,2,7,6,7,4.0,4.5,3.75,0,legitimate
0,0,0,0,0,0,0,38,13,3,0,0,0,0,0,5,1,0,0.078947368,0.153846154,3,1,6,3,2,3,2,6,6,5,3.666666667,4.5,3.25,1,phishing
0,1,0,0,1,0,0,84,30,3,5,0,0,0,0,5,0,0,0.095238095,0.0,3,1,11,1,2,8,2,18,18,9,5.818181818,13.0,4.222222222,0,legitimate
0,1,0,0,0,0,0,32,24,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,legitimate
0,0,0,0,0,0,0,29,20,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,legitimate
0,1,0,0,0,0,0,82,22,3,2,0,0,0,2,5,1,0,0.036585366,0.0,3,2,10,5,3,3,4,14,14,8,6.2,8.5,5.625,0,legitimate
1,1,0,0,0,0,2,392,11,24,0,2,9,10,18,21,1,0,0.038265306,0.727272727,3,1,80,10,1,1,1,10,3,10,3.825,2.0,3.921052632,3,phishing
0,1,0,1,1,0,0,43,36,2,0,0,0,0,0,2,0,0,0.023255814,0.027777778,2,1,2,0,8,8,0,23,23,0,15.5,15.5,0.0,0,phishing
0,0,0,0,0,0,0,47,12,2,0,0,0,0,1,4,1,0,0.0,0.0,2,0,5,3,3,3,6,11,4,11,6.2,3.5,8.0,0,legitimate
0,1,0,0,0,0,0,58,15,5,0,0,0,0,0,6,2,0,0.103448276,0.0,3,0,9,9,3,3,3,8,3,8,4.333333333,3.0,5.0,0,legitimate
1,1,1,0,0,0,0,107,19,2,1,0,0,0,0,10,1,0,0.214953271,0.0,2,0,10,7,2,3,2,32,11,32,8.6,7.0,9.0,3,phishing
0,1,1,0,0,0,0,83,18,2,1,0,0,0,3,4,1,0,0.0,0.0,2,1,8,3,3,3,6,10,10,10,8.125,6.5,8.666666667,0,legitimate
0,1,0,0,0,0,0,76,22,2,7,0,0,0,0,4,0,0,0.039473684,0.0,2,1,10,1,1,5,1,12,12,9,5.5,8.5,4.75,0,legitimate
0,0,0,0,0,0,0,37,19,2,0,0,0,0,0,4,0,0,0.0,0.0,2,0,2,0,8,12,8,12,12,8,10.0,12.0,8.0,0,phishing
0,1,1,0,0,0,0,106,17,3,1,1,0,1,3,9,0,1,0.0,0.0,3,0,14,8,2,14,2,14,14,13,5.714285714,14.0,5.076923077,4,phishing
0,1,1,0,0,0,0,27,19,2,1,0,0,0,0,3,1,0,0.0,0.0,2,0,3,3,3,3,0,8,8,0,4.666666667,4.666666667,0.0,0,legitimate
0,1,0,0,0,0,0,43,14,3,0,0,0,0,0,5,0,0,0.139534884,0.0,3,2,6,1,2,2,3,8,8,6,4.666666667,5.0,4.5,0,legitimate
0,1,0,0,0,0,0,44,18,2,0,0,0,0,0,4,1,0,0.0,0.0,2,1,4,3,3,3,6,11,10,11,7.5,6.5,8.5,0,legitimate
0,1,0,0,0,0,0,65,48,3,0,0,0,0,0,3,0,0,0.092307692,0.125,3,0,4,5,3,13,3,30,30,5,12.75,21.5,4.0,1,phishing
0,1,0,0,0,0,0,43,20,2,0,0,0,0,0,4,1,0,0.0,0.0,2,1,4,3,2,3,2,12,12,12,7.25,7.5,7.0,0,phishing
0,0,0,0,0,0,0,54,15,2,2,0,0,0,0,4,1,0,0.055555556,0.0,2,0,6,4,3,3,3,9,7,9,6.166666667,5.0,6.75,0,legitimate
0,1,0,0,0,0,0,17,10,2,0,0,0,0,0,2,0,0,0.0,0.0,2,0,1,0,3,3,0,3,3,0,3.0,3.0,0.0,0,legitimate
0,1,1,0,0,0,0,51,10,2,1,0,0,0,0,7,0,0,0.0,0.0,2,0,8,1,1,7,1,7,7,7,4.25,7.0,3.857142857,3,phishing
0,1,0,0,0,0,0,15,8,1,0,0,0,0,0,2,0,0,0.0,0.0,1,0,1,0,5,5,0,5,5,0,5.0,5.0,0.0,0,legitimate
0,1,0,0,0,0,0,36,29,2,1,0,0,0,0,2,1,0,0.055555556,0.068965517,2,1,3,4,3,3,0,15,15,0,7.666666667,7.666666667,0.0,0,phishing
0,1,0,1,1,0,0,28,21,2,0,0,0,0,0,2,0,0,0.035714286,0.047619048,2,1,2,0,8,8,0,8,8,0,8.0,8.0,0.0,0,phishing
0,1,0,0,0,0,0,267,213,14,0,0,0,0,0,6,0,1,0.146067416,0.159624413,3,0,18,7,3,5,3,29,29,15,13.22222222,16.5,6.666666667,0,phishing
0,1,0,0,0,0,0,24,16,1,0,0,0,0,0,3,0,1,0.0,0.0,1,1,1,1,12,12,0,12,12,0,12.0,12.0,0.0,0,legitimate
