ip,https_token,tld_in_path,abnormal_subdomain,prefix_suffix,shortening_service,suspicious_tld,statistical_report,length_url,length_hostname,nb_dots,nb_hyphens,nb_qm,nb_percent,nb_slash,nb_www,http_in_path,ratio_digits_url,ratio_digits_host,char_repeat,avg_words_raw,avg_word_host,avg_word_path,phish_hints,status
0,0,0,0,0,1,0,0,65,24,3,0,1,0,4,0,0,0.0,0.0,2,4.888888889,9.5,3.571428571,1,legitimate
1,1,0,0,1,0,0,0,162,23,1,12,0,0,10,0,0,0.228395062,0.0,3,5.863636364,9.0,5.55,0,phishing
0,0,0,0,0,0,0,0,61,19,3,3,0,0,3,1,0,0.0,0.0,4,6.142857143,7.0,5.8,0,legitimate
0,1,0,0,0,0,0,0,44,22,2,0,0,0,5,1,0,0.0,0.0,4,7.25,8.5,6.0,0,legitimate
0,1,0,0,1,0,0,0,65,25,2,1,0,0,6,1,0,0.0,0.0,3,7.0,6.666666667,7.25,2,phishing
0,1,0,0,0,0,0,0,35,28,2,1,0,0,2,0,0,0.0,0.0,0,7.333333333,7.333333333,0.0,0,legitimate
0,1,0,1,0,0,0,0,36,25,2,0,0,0,3,0,0,0.222222222,0.32,2,8.0,10.5,3.0,0,phishing
0,0,0,0,0,0,0,0,42,16,1,0,0,0,6,0,0,0.0,0.0,1,6.5,12.0,4.666666667,0,phishing
1,0,0,1,0,1,0,0,64,43,5,2,0,0,4,0,0,0.25,0.372093023,2,4.888888889,5.666666667,3.333333333,0,phishing
0,0,0,0,0,0,0,0,51,18,3,0,1,0,4,1,0,0.039215686,0.111111111,3,5.5,6.5,5.0,0,legitimate
0,0,0,0,0,1,0,0,44,17,3,0,0,0,4,1,0,0.0,0.0,4,5.6,6.0,5.333333333,0,legitimate
0,1,0,0,0,0,0,0,28,20,2,0,0,0,3,0,0,0.0,0.0,1,7.5,7.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,25,17,2,0,0,0,3,1,0,0.0,0.0,3,6.0,6.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,76,25,2,2,0,0,7,0,0,0.078947368,0.0,2,6.222222222,10.0,5.142857143,0,phishing
0,0,0,0,0,0,0,0,34,17,3,0,0,0,3,1,0,0.0,0.0,3,4.75,6.0,3.5,0,legitimate
0,0,0,0,0,0,0,0,27,18,2,0,0,0,3,1,0,0.0,0.0,3,6.5,6.5,0.0,0,legitimate
1,1,1,1,0,0,0,2,43,13,4,0,0,0,5,0,0,0.23255814,0.769230769,0,3.25,2.5,3.625,0,phishing
0,0,0,0,0,0,0,0,34,14,2,0,0,0,4,0,0,0.0,0.0,0,6.333333333,4.5,10.0,0,legitimate
1,0,0,0,0,0,0,0,48,16,2,0,1,0,3,0,0,0.229166667,0.0,1,6.4,5.5,7.0,0,phishing
0,0,0,0,0,1,0,0,23,14,2,0,0,0,3,1,0,0.0,0.0,3,4.5,4.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,18,10,2,0,0,0,3,1,0,0.0,0.0,3,3.0,3.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,89,12,3,5,0,0,8,1,0,0.04494382,0.0,4,4.642857143,3.5,4.833333333,0,legitimate
0,0,0,0,0,0,0,0,39,30,2,2,0,0,3,1,0,0.0,0.0,3,5.75,5.75,0.0,0,legitimate
1,1,0,0,1,0,0,0,404,11,2,1,2,0,6,0,0,0.123762376,0.0,6,34.72727273,7.0,37.5,7,phishing
0,0,0,0,0,0,0,0,38,29,2,0,0,0,3,0,0,0.078947368,0.103448276,4,12.0,12.0,0.0,0,phishing
0,1,0,0,0,1,0,0,60,18,3,3,0,0,5,0,0,0.1,0.0,1,4.555555556,6.5,4.0,0,phishing
0,1,0,0,1,0,0,0,58,29,1,2,0,0,5,0,0,0.0,0.0,1,7.166666667,12.5,4.5,2,phishing
1,1,0,0,0,0,0,0,94,14,2,0,0,0,8,0,0,0.223404255,0.0,4,12.5,8.0,13.4,0,phishing
0,1,0,0,0,1,0,0,34,27,2,1,0,0,2,0,0,0.0,0.0,0,7.0,7.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,18,10,1,0,0,0,3,0,0,0.0,0.0,0,6.0,6.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,28,19,1,0,0,0,3,0,0,0.0,0.0,1,16.0,16.0,0.0,0,legitimate
0,0,0,0,1,0,0,0,64,36,2,1,0,0,5,0,0,0.0,0.0,0,6.571428571,10.0,4.0,0,phishing
0,1,0,0,0,0,0,0,61,21,2,0,0,0,4,0,0,0.0,0.0,2,7.5,8.0,7.25,0,legitimate
0,0,0,0,0,0,0,0,43,15,2,0,1,0,3,1,0,0.046511628,0.0,3,5.4,5.0,5.666666667,0,legitimate
1,1,0,0,0,0,0,0,70,29,2,0,0,0,4,0,0,0.257142857,0.0,5,18.66666667,12.0,32.0,0,phishing
1,0,0,0,1,1,0,0,328,38,3,9,1,3,7,0,0,0.256097561,0.0,5,8.84375,10.66666667,8.655172414,0,phishing
0,1,0,0,0,0,0,0,64,23,3,0,0,0,5,1,0,0.0,0.0,5,6.857142857,9.5,5.8,0,phishing
1,1,0,0,0,0,0,0,150,22,2,0,0,0,9,0,0,0.113333333,0.0,3,11.72727273,18.0,11.1,3,phishing
1,1,0,0,0,0,0,0,36,28,4,0,0,0,3,0,0,0.25,0.321428571,1,5.5,5.5,0.0,0,phishing
0,1,0,0,1,0,0,0,49,18,1,1,0,0,4,0,0,0.06122449,0.0,3,11.66666667,6.5,22.0,0,phishing
1,0,1,0,0,0,0,0,122,20,2,0,1,0,6,0,0,0.114754098,0.0,2,7.538461538,8.0,7.454545455,2,phishing
0,1,0,0,0,0,0,0,43,18,3,0,0,0,4,1,0,0.0,0.0,4,5.6,6.5,5.0,0,phishing
1,1,0,0,0,0,0,0,157,15,3,0,1,0,7,0,0,0.191082803,0.0,2,10.23076923,12.0,10.08333333,2,phishing
0,1,0,0,0,0,0,0,69,14,2,5,0,0,5,1,0,0.0,0.0,3,4.9,4.5,5.0,0,legitimate
0,0,0,0,0,0,0,0,19,10,1,0,0,0,3,0,0,0.0,0.0,0,7.0,7.0,0.0,0,legitimate
0,0,1,0,0,0,0,0,26,14,2,0,0,0,4,1,0,0.0,0.0,3,4.0,5.0,2.0,0,legitimate
0,0,0,0,0,0,0,0,43,18,1,0,0,0,6,0,0,0.0,0.0,1,6.75,14.0,4.333333333,0,phishing
0,1,0,0,1,0,0,0,144,32,3,3,0,0,3,0,0,0.055555556,0.0,4,18.14285714,8.666666667,25.25,0,phishing
0,1,0,0,1,0,0,0,67,21,3,1,0,0,6,0,0,0.014925373,0.047619048,0,6.125,8.0,5.5,3,phishing
0,1,0,0,0,0,0,0,37,29,2,0,0,0,3,0,0,0.054054054,0.068965517,1,12.0,12.0,0.0,1,phishing
1,1,0,0,1,0,0,0,127,50,4,1,1,0,5,0,0,0.149606299,0.0,4,7.769230769,8.4,7.375,0,phishing
0,0,0,0,0,0,0,0,38,17,3,0,0,0,4,0,0,0.0,0.0,0,5.0,10.0,3.333333333,0,phishing
0,1,0,0,0,1,0,0,26,15,2,0,0,0,3,0,0,0.0,0.0,0,6.0,9.0,3.0,0,phishing
1,0,0,0,0,1,0,0,239,26,3,0,1,8,5,0,0,0.230125523,0.0,12,10.3,10.5,10.27777778,0,phishing
0,1,0,0,0,0,0,0,70,19,3,4,0,0,4,1,0,0.0,0.0,6,6.125,5.5,6.333333333,0,legitimate
0,1,0,0,0,0,0,0,28,15,2,0,0,0,4,0,0,0.0,0.0,0,5.0,5.5,4.0,0,phishing
1,0,0,0,0,0,0,0,120,42,4,0,1,0,5,0,0,0.125,0.0,5,7.833333333,8.75,7.375,0,phishing
0,1,0,0,0,0,0,0,50,16,2,0,0,0,5,0,0,0.0,0.0,2,7.2,13.0,5.75,0,phishing
0,1,0,0,0,0,1,0,70,12,5,0,2,0,6,0,0,0.114285714,0.0,1,3.833333333,7.0,3.545454545,0,phishing
0,0,0,0,1,0,0,0,30,21,2,1,0,0,3,1,0,0.0,0.0,3,5.333333333,5.333333333,0.0,0,legitimate
0,1,0,0,1,1,0,0,49,27,2,3,0,0,3,0,0,0.0,0.0,1,5.5,7.0,4.0,0,legitimate
0,0,0,0,0,0,0,0,22,13,2,0,0,0,3,0,0,0.045454545,0.076923077,0,4.0,4.0,0.0,0,phishing
0,1,0,0,0,0,0,0,71,19,3,5,0,0,4,0,0,0.0,0.0,0,5.1,7.0,4.625,0,legitimate
0,1,0,0,1,0,0,0,39,31,6,1,0,0,3,0,0,0.025641026,0.032258065,1,3.142857143,3.142857143,0.0,0,phishing
0,1,0,0,0,0,0,0,79,16,3,0,1,1,5,1,0,0.088607595,0.0,4,4.909090909,4.0,5.111111111,0,legitimate
0,0,0,0,0,0,0,0,26,17,1,0,0,0,3,0,0,0.0,0.0,1,13.0,13.0,0.0,0,phishing
1,0,0,0,1,1,0,0,334,38,3,9,1,3,9,0,0,0.251497006,0.0,5,8.382352941,10.66666667,8.161290323,0,phishing
0,1,0,0,0,0,0,0,56,17,3,3,0,0,3,0,0,0.035714286,0.0,1,5.571428571,6.0,5.4,0,legitimate
0,1,0,0,0,0,0,0,44,25,2,0,0,0,3,1,0,0.0,0.0,4,10.33333333,10.0,11.0,0,legitimate
0,1,0,0,0,0,0,2,35,10,1,0,0,0,3,0,0,0.0,0.0,1,5.5,7.0,5.0,0,phishing
0,0,0,0,0,0,0,0,40,20,3,0,0,0,3,1,0,0.0,0.0,3,6.25,7.5,5.0,0,legitimate
0,1,0,0,0,1,0,0,47,17,2,2,0,0,4,1,0,0.0,0.0,4,5.333333333,6.5,4.75,0,legitimate
0,1,0,0,0,0,0,0,37,29,2,0,0,0,3,0,0,0.027027027,0.034482759,2,12.0,12.0,0.0,0,legitimate
0,1,1,0,1,0,0,0,68,16,2,3,0,0,5,0,0,0.0,0.0,1,6.25,5.5,6.5,0,legitimate
0,1,0,0,0,0,0,0,21,13,1,0,0,0,3,0,0,0.0,0.0,0,9.0,9.0,0.0,0,phishing
0,0,0,0,0,0,0,0,39,14,2,0,0,0,3,1,0,0.0,0.0,3,8.333333333,4.5,16.0,0,legitimate
0,0,0,0,0,0,0,0,87,33,4,4,0,0,5,0,0,0.068965517,0.0,4,5.909090909,9.0,4.75,0,legitimate
0,0,0,0,0,0,0,0,143,30,3,2,0,0,3,0,0,0.055944056,0.0,3,21.0,12.5,25.25,0,phishing
1,0,0,1,0,1,0,0,70,49,5,2,0,0,4,0,0,0.242857143,0.346938776,2,5.555555556,6.666666667,3.333333333,0,phishing
0,0,0,0,0,0,0,0,44,22,2,0,0,0,4,0,0,0.0,0.0,1,7.25,18.0,3.666666667,0,phishing
0,1,0,0,0,0,0,1,25,17,2,0,0,0,3,1,0,0.0,0.0,3,6.0,6.0,0.0,0,legitimate
0,1,0,0,1,0,0,0,103,16,2,2,0,0,10,1,0,0.048543689,0.0,6,6.076923077,3.333333333,6.9,2,phishing
1,1,0,0,0,0,0,0,118,42,4,0,1,0,4,0,0,0.169491525,0.0,5,7.833333333,8.75,7.375,0,phishing
0,1,0,0,1,1,0,0,52,24,2,1,0,1,5,0,0,0.038461538,0.0,0,5.833333333,9.5,4.0,0,legitimate
0,0,0,0,1,0,0,0,32,23,2,1,0,0,3,1,0,0.0,0.0,3,5.666666667,5.666666667,0.0,0,phishing
0,1,0,0,0,0,0,0,26,18,2,0,0,0,3,1,0,0.0,0.0,3,6.5,6.5,0.0,0,legitimate
0,1,0,0,0,1,0,0,149,33,5,0,1,2,3,0,0,0.120805369,0.0,5,14.33333333,6.5,20.6,0,phishing
0,1,0,0,0,1,0,0,100,22,3,0,0,0,4,1,0,0.0,0.0,3,8.0,8.5,7.875,0,legitimate
0,1,0,0,1,0,0,0,56,15,4,1,0,0,5,0,0,0.017857143,0.066666667,0,5.285714286,4.0,5.8,2,phishing
1,1,0,0,0,1,0,0,59,31,5,0,0,0,3,0,0,0.169491525,0.322580645,1,7.166666667,6.0,9.5,0,phishing
0,1,0,0,0,0,0,0,28,20,2,0,0,0,3,1,0,0.0,0.0,3,7.5,7.5,0.0,0,legitimate
0,1,0,0,1,0,0,0,29,21,2,1,0,0,3,1,0,0.0,0.0,3,5.333333333,5.333333333,0.0,0,legitimate
0,0,0,0,0,0,0,0,40,16,2,0,0,0,4,0,0,0.1,0.0,1,4.8,5.5,4.333333333,0,legitimate
0,1,0,0,1,0,0,0,45,11,2,2,0,0,4,0,0,0.0,0.0,2,5.8,7.0,5.5,0,phishing
0,1,0,0,0,0,0,0,70,10,3,0,1,0,8,1,0,0.042857143,0.0,4,4.545454545,3.0,4.888888889,1,phishing
0,0,0,0,1,0,0,0,36,10,1,1,0,0,5,0,0,0.0,0.0,3,5.0,6.0,4.666666667,0,phishing
1,1,0,0,1,0,0,0,119,14,1,4,0,0,4,0,0,0.487394958,0.142857143,13,14.57142857,4.5,18.6,1,phishing
0,1,0,0,0,0,0,0,38,30,2,0,0,0,3,1,0,0.0,0.0,3,12.5,12.5,0.0,0,legitimate
0,1,0,0,1,0,0,0,101,25,3,1,0,0,9,1,0,0.0,0.0,5,7.272727273,10.0,6.666666667,3,phishing
0,0,0,0,0,0,0,0,59,15,2,0,0,0,5,0,0,0.033898305,0.0,4,8.6,5.0,11.0,0,legitimate
0,1,0,0,0,0,0,0,66,20,2,0,0,0,6,0,0,0.0,0.0,2,8.333333333,16.0,6.8,2,phishing
0,1,0,0,0,0,0,0,37,30,2,0,0,0,2,0,0,0.0,0.0,1,12.5,12.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,219,18,8,0,0,0,29,0,0,0.0,0.0,2,5.088235294,12.0,4.878787879,0,phishing
1,1,0,0,0,1,0,0,260,211,13,0,0,0,6,0,0,0.173076923,0.18957346,8,13.64705882,16.33333333,7.2,1,phishing
0,0,0,0,0,0,0,0,83,16,2,0,1,0,7,0,0,0.060240964,0.0,2,6.888888889,5.5,7.285714286,2,phishing
0,0,0,0,0,0,0,0,56,18,3,0,0,0,4,0,0,0.0,0.0,0,5.428571429,4.0,6.5,0,legitimate
0,0,0,0,0,0,0,0,65,13,2,3,0,0,5,0,0,0.0,0.0,1,5.75,9.0,5.285714286,0,legitimate
0,1,0,0,1,0,0,0,24,16,2,1,0,0,3,0,0,0.0,0.0,1,3.333333333,3.333333333,0.0,0,phishing
1,1,0,0,0,0,0,0,77,23,5,0,0,0,8,1,0,0.116883117,0.0,6,5.090909091,9.0,4.222222222,1,legitimate
1,1,0,0,0,0,0,0,67,23,3,0,0,0,7,0,0,0.179104478,0.0,10,9.6,17.0,7.75,2,phishing
0,1,0,0,0,0,0,0,28,20,1,0,0,0,3,0,0,0.0,0.0,1,16.0,16.0,0.0,0,phishing
0,1,0,0,0,1,0,0,43,21,2,2,0,0,3,1,0,0.0,0.0,4,5.6,8.0,4.0,2,phishing
0,0,0,0,0,0,0,0,29,20,2,0,0,0,3,1,0,0.0,0.0,3,7.5,7.5,0.0,0,legitimate
0,0,0,0,0,1,0,0,57,15,3,1,0,0,6,0,0,0.0,0.0,2,5.142857143,8.0,4.666666667,0,phishing
0,1,0,0,0,0,0,0,23,15,2,0,0,0,3,1,0,0.0,0.0,3,5.0,5.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,48,18,4,0,0,0,4,1,0,0.0,0.0,3,6.2,5.5,6.666666667,1,legitimate
0,1,0,0,0,0,0,0,63,10,2,0,0,0,7,0,0,0.0,0.0,1,5.75,7.0,5.571428571,0,phishing
0,1,0,0,0,0,0,0,46,25,4,0,0,0,3,1,0,0.0,0.0,3,6.4,6.666666667,6.0,0,phishing
0,1,0,0,0,1,0,0,31,23,2,0,0,0,3,0,0,0.0,0.0,1,9.0,9.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,25,17,2,0,0,0,3,1,0,0.0,0.0,4,6.0,6.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,34,23,2,2,0,0,3,0,0,0.058823529,0.086956522,0,3.4,3.75,2.0,1,phishing
1,1,0,0,1,0,0,0,124,19,3,1,0,0,10,1,0,0.137096774,0.0,6,8.5,7.0,8.8,3,phishing
0,0,0,0,0,0,0,0,45,16,2,0,0,0,4,0,0,0.0,0.0,2,5.8,5.5,6.0,0,legitimate
0,1,0,0,0,0,0,0,39,20,3,0,0,0,3,0,0,0.025641026,0.0,0,6.5,8.0,5.0,0,phishing
0,1,0,0,0,0,0,0,20,12,2,0,0,0,3,1,0,0.0,0.0,3,4.0,4.0,0.0,0,legitimate
0,1,1,0,0,0,0,0,41,21,2,0,0,0,6,0,0,0.0,0.0,0,5.2,8.5,3.0,0,legitimate
0,1,0,0,0,0,1,0,46,29,3,0,0,0,3,0,0,0.0,0.0,1,7.75,11.5,4.0,0,phishing
0,0,0,0,1,0,0,0,132,22,3,2,1,0,5,0,0,0.106060606,0.0,3,4.95,18.0,4.263157895,1,phishing
0,1,0,0,0,0,0,0,69,11,3,1,0,0,8,1,0,0.0,0.0,4,4.363636364,3.0,4.666666667,0,legitimate
0,0,0,0,0,0,0,0,25,16,2,0,0,0,3,1,0,0.0,0.0,3,6.0,6.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,128,15,3,1,1,0,4,0,0,0.03125,0.0,1,6.3125,5.5,6.428571429,0,phishing
0,0,0,0,0,0,0,0,25,16,3,0,0,0,3,1,0,0.0,0.0,3,4.0,4.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,28,19,2,0,0,0,3,0,0,0.0,0.0,1,7.0,7.0,0.0,0,phishing
1,1,1,0,0,0,0,0,209,24,4,12,1,0,10,0,0,0.167464115,0.083333333,46,7.208333333,9.5,7.0,0,phishing
1,0,0,1,0,1,0,0,70,49,5,2,0,0,4,0,0,0.242857143,0.346938776,5,5.555555556,6.666666667,3.333333333,0,phishing
0,1,0,0,1,0,0,0,47,21,1,1,0,0,4,0,0,0.042553191,0.095238095,0,8.5,8.5,8.5,0,phishing
0,1,0,0,0,0,0,0,24,17,1,0,0,0,2,0,0,0.0,0.0,0,14.0,14.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,53,30,3,1,0,0,3,1,0,0.0,0.0,3,7.6,12.5,4.333333333,0,legitimate
0,0,0,0,0,0,0,0,38,29,2,2,0,0,3,1,0,0.0,0.0,4,5.5,5.5,0.0,0,legitimate
1,1,0,0,0,0,0,0,77,23,1,0,0,0,5,0,0,0.246753247,0.0,2,15.75,19.0,14.66666667,0,phishing
0,0,0,0,0,0,0,0,37,19,2,0,0,0,4,0,0,0.0,0.0,1,10.5,13.0,8.0,0,phishing
0,0,0,0,0,0,0,0,34,21,2,0,0,0,3,0,0,0.0,0.0,1,5.666666667,8.0,1.0,0,legitimate
1,1,0,0,1,0,0,0,100,18,3,1,0,0,8,1,0,0.17,0.0,5,8.0,6.5,8.375,3,phishing
0,0,0,0,0,0,0,0,34,25,3,0,0,0,3,1,0,0.0,0.0,3,8.5,8.5,0.0,0,legitimate
0,0,0,0,1,0,0,0,59,18,3,1,0,0,7,0,0,0.0,0.0,1,4.333333333,4.0,4.5,0,legitimate
0,0,0,0,0,1,0,0,55,14,2,0,0,0,6,0,0,0.0,0.0,0,6.333333333,10.0,5.6,0,phishing
0,1,0,0,0,0,0,0,39,25,2,0,0,0,3,1,0,0.0,0.0,4,8.666666667,10.0,6.0,0,legitimate
0,0,0,0,1,0,0,0,34,22,3,1,0,0,4,1,0,0.0,0.0,3,3.75,4.333333333,2.0,0,phishing
0,1,0,0,0,0,0,0,47,22,4,0,0,0,4,1,0,0.063829787,0.0,3,6.0,7.5,5.0,0,legitimate
0,1,1,0,0,0,0,0,158,14,4,0,1,8,3,1,1,0.082278481,0.0,6,6.047619048,4.5,6.210526316,1,phishing
0,0,0,0,0,0,0,0,70,18,2,4,0,0,5,1,0,0.0,0.0,6,6.25,6.5,6.166666667,0,legitimate
0,1,0,0,1,0,0,0,76,17,1,1,0,0,9,0,0,0.0,0.0,2,7.25,14.0,6.285714286,4,phishing
0,1,0,0,0,0,0,0,58,18,2,0,0,0,4,0,0,0.0,0.0,1,5.857142857,6.5,5.6,0,legitimate
0,0,0,0,1,1,0,0,143,35,2,3,1,0,6,0,0,0.104895105,0.0,1,7.4,9.666666667,6.833333333,0,phishing
1,1,0,0,1,0,0,0,51,22,2,2,0,0,4,1,0,0.196078431,0.136363636,4,5.833333333,8.5,4.5,0,phishing
0,1,0,0,1,0,0,0,46,17,3,2,0,0,4,1,0,0.0,0.0,3,4.142857143,3.666666667,4.5,0,legitimate
0,1,0,0,1,0,0,0,109,19,2,1,1,0,6,0,0,0.0,0.0,0,6.615384615,15.0,5.916666667,3,phishing
0,1,0,0,0,0,0,0,75,67,9,0,0,0,3,1,0,0.053333333,0.059701493,6,6.222222222,6.222222222,0.0,0,phishing
0,1,0,0,0,0,0,0,49,10,2,2,0,0,4,1,0,0.0,0.0,4,5.5,2.5,7.0,0,legitimate
0,1,0,0,0,0,0,0,68,11,1,3,0,2,7,0,0,0.073529412,0.0,0,4.7,7.0,4.444444444,1,phishing
0,1,1,0,0,1,0,0,73,39,5,2,0,0,4,0,0,0.054794521,0.102564103,2,5.888888889,5.0,7.666666667,0,phishing
0,0,0,0,0,0,0,0,45,25,3,0,0,0,3,0,0,0.2,0.32,0,7.75,10.5,5.0,0,phishing
0,0,0,0,0,0,0,0,29,16,1,0,0,0,3,0,0,0.0,0.0,0,6.5,9.0,4.0,0,phishing
0,0,0,0,0,0,0,0,66,12,2,0,0,15,3,1,0,0.242424242,0.0,5,2.235294118,4.0,2.0,0,phishing
0,1,0,0,0,1,0,0,35,28,2,0,0,0,2,0,0,0.0,0.0,0,11.5,11.5,0.0,0,phishing
0,1,0,0,0,0,0,0,72,18,3,0,0,0,7,1,0,0.0,0.0,5,6.0,7.0,5.714285714,0,phishing
1,1,0,0,1,0,0,0,125,50,4,1,1,0,5,0,0,0.088,0.0,8,8.25,8.4,8.142857143,0,phishing
1,0,0,0,0,0,0,0,124,46,5,0,1,0,5,1,0,0.161290323,0.0,8,7.461538462,7.6,7.375,0,phishing
0,1,0,0,0,0,0,0,74,19,4,0,0,0,9,1,0,0.027027027,0.0,4,5.2,6.0,5.0,0,legitimate
0,0,0,0,0,0,0,0,52,24,3,0,0,0,4,0,0,0.0,0.0,2,7.2,9.5,5.666666667,0,phishing
0,1,0,0,0,0,0,0,36,28,2,0,0,0,3,1,0,0.0,0.0,4,11.5,11.5,0.0,0,legitimate
0,1,0,0,1,0,0,0,40,13,2,1,0,0,5,1,0,0.0,0.0,3,4.8,4.0,5.333333333,2,phishing
1,1,1,0,1,1,0,0,160,21,3,1,1,0,6,1,0,0.1625,0.0,7,10.38461538,8.0,10.81818182,2,phishing
0,1,0,0,0,0,0,0,56,22,3,0,0,0,5,1,0,0.0,0.0,3,6.666666667,8.5,5.75,0,legitimate
0,0,0,0,0,0,0,0,28,19,2,0,0,0,3,1,0,0.0,0.0,3,7.0,7.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,50,22,2,0,0,0,6,0,0,0.0,0.0,2,6.6,16.0,4.25,0,phishing
0,1,0,0,0,0,0,0,25,11,1,0,0,0,3,0,0,0.0,0.0,1,6.5,7.0,6.0,0,legitimate
0,1,1,0,0,0,0,0,38,6,2,0,0,2,3,0,0,0.105263158,0.0,2,4.8,3.0,5.25,0,legitimate
0,1,0,0,1,0,0,0,48,11,2,3,0,0,5,1,0,0.0,0.0,4,4.285714286,3.0,4.8,0,legitimate
0,0,0,0,0,1,0,0,32,23,2,0,0,0,3,0,0,0.0,0.0,0,9.0,9.0,0.0,0,phishing
0,1,0,0,0,0,0,0,60,17,3,2,0,0,4,1,0,0.0,0.0,5,6.142857143,3.666666667,8.0,1,legitimate
0,1,0,0,0,0,0,0,40,14,3,0,0,0,4,1,0,0.0,0.0,4,5.2,5.0,5.333333333,1,phishing
0,1,0,0,0,1,0,0,45,38,2,0,0,0,2,0,0,0.022222222,0.026315789,0,16.5,16.5,0.0,0,phishing
0,1,0,0,0,0,0,0,33,13,3,0,0,0,4,0,0,0.090909091,0.153846154,1,3.8,4.5,3.333333333,0,phishing
0,1,0,0,0,0,0,0,44,18,3,0,0,0,3,1,0,0.068181818,0.166666667,3,5.8,6.5,5.333333333,0,legitimate
1,0,1,0,1,1,0,0,69,35,5,1,0,0,3,0,0,0.188405797,0.371428571,1,6.25,5.4,7.666666667,0,phishing
0,1,0,0,0,0,0,0,34,26,2,0,0,0,3,1,0,0.0,0.0,4,10.5,10.5,0.0,0,legitimate
0,0,1,0,0,0,0,0,74,21,3,0,0,0,6,1,0,0.0,0.0,3,8.0,8.0,8.0,0,legitimate
0,0,0,0,0,0,0,0,20,11,2,0,0,0,3,1,0,0.0,0.0,3,3.5,3.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,126,16,2,3,1,6,4,0,0,0.103174603,0.0,4,3.64,5.5,3.47826087,0,legitimate
0,1,0,0,0,0,0,0,33,25,2,0,0,0,3,0,0,0.0,0.0,0,19.0,19.0,0.0,0,phishing
0,0,0,0,0,0,0,0,48,16,3,0,0,0,5,0,0,0.0,0.0,1,5.166666667,5.5,5.0,1,legitimate
0,1,0,0,0,0,0,0,82,25,2,6,0,0,7,0,0,0.097560976,0.0,1,4.916666667,10.0,3.9,0,legitimate
0,0,0,0,0,0,0,0,31,22,2,0,0,0,3,0,0,0.0,0.0,0,8.5,8.5,0.0,0,legitimate
1,1,0,0,0,0,0,0,33,25,3,0,0,0,3,0,0,0.272727273,0.36,0,6.333333333,6.333333333,0.0,1,phishing
0,1,0,0,0,1,0,0,59,42,4,2,0,0,3,0,0,0.016949153,0.023809524,1,6.0,5.5,9.0,0,phishing
0,1,0,0,0,0,0,0,23,16,1,0,0,0,2,0,0,0.0,0.0,1,13.0,13.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,27,20,2,0,0,0,2,0,0,0.0,0.0,1,7.5,7.5,0.0,0,legitimate
0,1,0,0,1,0,0,0,54,23,2,1,0,0,5,0,0,0.018518519,0.0,1,6.333333333,9.0,5.0,0,phishing
0,0,0,0,0,0,0,0,44,12,2,3,0,0,4,1,0,0.0,0.0,3,3.714285714,3.5,3.8,0,legitimate
0,0,0,0,0,0,0,0,92,10,6,2,1,0,8,1,1,0.0,0.0,4,4.923076923,7.0,4.75,0,phishing
0,1,0,0,1,0,0,0,34,26,2,1,0,0,3,1,0,0.0,0.0,3,6.333333333,6.333333333,0.0,0,legitimate
1,0,0,0,1,1,0,0,54,18,3,1,0,0,5,0,0,0.111111111,0.0,2,5.142857143,6.5,4.6,0,legitimate
0,0,0,0,0,1,0,0,34,26,2,0,0,0,2,0,0,0.029411765,0.038461538,0,10.5,10.5,0.0,0,phishing
1,0,0,1,0,0,0,0,174,37,2,15,0,0,8,1,0,0.229885057,0.054054054,8,6.086956522,7.5,5.789473684,0,phishing
0,1,0,0,0,0,0,0,37,18,2,0,0,0,5,1,0,0.0,0.0,4,5.5,6.5,4.5,0,phishing
0,0,0,0,1,0,0,0,23,14,1,1,0,0,3,0,0,0.0,0.0,2,5.0,5.0,0.0,0,phishing
0,0,0,0,0,0,0,0,30,21,2,0,0,0,3,1,0,0.0,0.0,3,8.0,8.0,0.0,0,legitimate
0,0,0,0,0,1,0,0,36,27,2,0,0,0,3,1,0,0.0,0.0,3,11.0,11.0,0.0,0,legitimate
0,1,0,0,1,0,0,0,26,12,1,1,0,0,3,0,0,0.0,0.0,1,4.333333333,3.5,6.0,0,phishing
0,0,0,0,0,0,0,0,199,15,2,1,0,0,4,0,0,0.140703518,0.0,3,45.75,5.0,86.5,0,phishing
0,1,0,0,0,1,0,0,26,18,2,0,0,0,3,1,0,0.0,0.0,3,6.5,6.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,26,7,1,0,0,0,4,0,0,0.076923077,0.0,0,4.333333333,4.0,4.5,0,legitimate
